CustomerID,Name,Email,Age,Gender,Location,ProductID,Category,Subcategory,Price,Weight,Dimensions,OrderID,Date_Order,TotalAmount,ShippingMethod,Status,InventoryID,StockLevel,RestockThreshold,LastRestockDate,WarehouseID,Location_warehouse,Capacity,SupplierID,Company,Location_Supplier,QualityScore,errorMessage
2700,Brenda Robles,unknown,101,Male,North Josephtown,0,Electronics,Smart Watches,903.27,8.26,25x34x12,2700,2023-08-07,€1797.48,Express,Pending,2700,335,144,2022-07-11,35,Lake Edward,10470,9,Johnson-Rodriguez,Katherineborough,7.81,Email.compareTo("unknown") != 0 failed
2712,Garrett Mercado,pguzman@example.net,65,Female,Port Cody,6,Furniture,Chairs,887.51,21.31,50x36x43,2712,10-02-2021,$830.71,Two-day,Shipped,2712,91,358,2021-12-02,240,Port Marilyn,14392,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2720,Denise Ross,jonathan19@example.com,27,Female,Tonyafurt,6,Furniture,Chairs,142.97,37.71,7x41x30,2720,07-26-2022,€1235.48,Two-day,Shipped,2720,466,392,2022-02-23,486,Lake Walterbury,5608,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2728,Patrick Hobbs,lambenjamin@example.org,51,Male,Davisfort,9,Furniture,Beds,241.89,7.74,30x40x44,2728,2021-05-08,$693.33,Standard,Shipped,2728,916,336,2021-07-18,213,Bowmanhaven,9776,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2747,Michael Miller,kleinsamuel@example.com,30,Male,Robertatown,12,Clothing,Dresses,728.5,17.47,49x36x17,2747,19/05/2023,€2704.05,Express,Pending,2747,844,152,2021-03-01,112,Theodorestad,14749,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2750,James Lewis,adam93@example.org,37,Female,Smithchester,48,Clothing,Jeans,313.9,41.59,34x16x44,2750,2021-07-27,$1993.53,Two-day,Shipped,2750,754,242,2022-04-05,67,South David,15680,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2768,Sherri Porter,vguerrero@example.com,37,Female,Wrightborough,10,Electronics,Laptops,567.24,25.53,44x47x41,2768,29/06/2021,$2378.46,Two-day,Cancelled,2768,143,376,2022-01-15,342,North Jennahaven,11583,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2780,Virginia Stephenson,ghenry@example.com,19,Male,Valenciaville,9,Furniture,Beds,12.65,31.26,24x47x49,2780,04/10/2020,£2857.62,Two-day,Shipped,2780,681,215,2021-02-12,32,East Christinafurt,18998,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2781,Michael Gross,berryeric@example.com,27,Female,East Stephanieville,13,Electronics,Headphones,469.91,41.39,16x6x13,2781,2022-08-15,£634.1,Two-day,Shipped,2781,50,455,2020-09-15,404,Contrerasmouth,18304,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2797,Bryan Mcconnell,robert25@example.org,61,Male,Scottland,2,Electronics,Mobile Phones,514.1,36.17,40x43x40,2797,01-30-2022,€383.38,Standard,Shipped,2797,307,50,2022-06-29,286,Jacksonburgh,16670,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2800,Emily Booth,unknown,24,Male,Mackenziebury,3,Furniture©,Cabinets,56.23,12.26,21x14x17,2800,16/06/2021,$3397.0,Two-day,Shipped,2800,925,307,2022-05-24,72,East William,16980,8,Parks-Gallegos,Jenkinsside,6.82,Email.compareTo("unknown") != 0 failed
2801,Dawn Perez,edward30@example.com,61,Female,Elizabethton,2,Electronics,Mobile Phones,137.81,9.63,46x2x5,2801,01-04-2021,$1258.18,Express,Cancelled,2801,996,306,2020-12-12,236,Hallview,10609,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2806,Sara Becker,david56@example.net,66,Female,South Daniel,6,Furniture,Chairs,119.9,3.12,15x28x41,2806,10-11-2022,£623.84,Two-day,Cancelled,2806,667,118,2020-11-17,332,East Richardview,18143,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2807,Jordan Robinson,anthony79@example.net,67,Female,Bethview,1,Electronics,Cameras,239.26,46.78,16x7x38,2807,2021-04-07,$158.02,Standard,Delivered,2807,493,463,2021-09-14,120,Sharonport,7476,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2810,Edward Caldwell,brianwilson@example.com,65,Female,Smithmouth,12,Clothing,Dresses,705.9,17.22,11x26x6,2810,2021-04-17,€37.84,Standard,Cancelled,2810,216,72,2021-09-20,470,New Jenniferbury,14242,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2814,Jamie Duke,jonescarol@example.net,60,Male,Robertsbury,48,Clothing,Jeans,478.84,27.12,37x29x31,2814,2022-03-09,$78.91,Two-day,Cancelled,2814,947,270,2021-01-04,422,Burnsburgh,9844,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2835,Hector Osborne,ghall@example.org,41,Male,Christineville,16,Furniture,Tables,299.47,26.18,27x21x29,2835,25/04/2023,$3631.0,Standard,Pending,2835,646,318,2021-03-09,438,South Ashleyland,14465,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2836,Heather Williams,noahrose@example.net,46,Female,Jennifertown,3,Furniture,Cabinets,611.96,35.94,38x35x28,2836,04/12/2022,€2403.35,Two-day,Delivered,2836,299,247,2021-10-27,154,Lake Joshua,16444,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2841,Kevin Hunter,john60@example.org,29,Male,Abbottton,13,Electronics,Headphones,462.84,16.14,25x13x7,2841,24/09/2021,$1311.92,Express,Shipped,2841,661,380,2021-12-20,268,Chasefurt,16822,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2846,Gary Randall,danabrown@example.com,57,Male,Stevenshaven,48,Clothing,Jeans,762.52,5.14,17x22x47,2846,2021-05-23,£4515.55,Standard,Delivered,2846,234,481,2021-06-20,379,Maynardchester,6758,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2850,Dustin Carter,irodriguez@example.org,7,Male,Port Kenneth,0,Electronics,Smart Watches,401.21,3.77,13x43x7,2850,06-19-2022,€722.4,Two-day,Cancelled,2850,277,178,2022-05-28,22,North Calvinbury,12781,1,Salas, Gonzalez and Todd,Patriciaberg,8.21,Age.compareTo(13) > 0 failed
2853,Suzanne Sanchez,pamela55@example.com,55,Male,North Wesleyview,13,Electronics,Headphones,520.42,27.04,8x28x41,2853,18/06/2022,€337.15,Standard,Cancelled,2853,167,353,2020-11-17,227,Jenniferborough,8982,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2864,Debra Coleman,alexander44@example.net,42,Female,East Tammy,0,Electronics,Smart Watches,695.65,9.08,22x38x4,2864,2022-08-24,£345.2,Standard,Cancelled,2864,593,235,2021-07-16,490,Lake Brandon,15498,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2865,Dr. Megan Chambers,peter10@example.com,39,Female,North Wanda,2,Electronics,Mobile Phones,247.65,45.05,32x7x40,2865,2022-07-08,$2985.0,Standard,Cancelled,2865,500,376,2021-11-23,250,Port James,7231,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2879,Kyle Sloan,dana90@example.com,18,Male,Richardview,11,Clothing,Hats,759.02,2.72,13x17x30,2879,10-02-2022,€409.15,Standard,Shipped,2879,239,181,2022-07-04,129,North Blakeland,15758,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2886,William Morris,ashleywallace@example.com,37,Female,Bryanmouth,12,Clothing,Dresses,185.57,19.02,10x46x23,2886,09-01-2020,€3821.7,Express,Delivered,2886,611,467,2022-03-06,369,North Melanie,17528,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2895,Catherine Joyce,jennifer26@example.com,50,Male,New Matthew,1,Electronics,Cameras,202.18,49.07,8x44x14,2895,16/05/2021,$1660.05,Standard,Shipped,2895,755,78,2020-11-14,117,Kimbury,13295,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2900,Amy Bell,unknown,42,Female,North Rhondaborough,16,Furniture,Tables,443.08,31.5,42x27x49,2900,04/03/2021,£924.18,Standard,Pending,2900,321,454,2021-08-28,37,Lake Emily,8704,9,Johnson-Rodriguez,Katherineborough,7.81,Email.compareTo("unknown") != 0 failed
2902,Debra Koch,allison31@example.org,49,Female,Bradleyburgh,13,Electronics,Headphones,405.57,36.04,45x27x8,2902,07-02-2022,$1843.56,Two-day,Shipped,2902,439,489,2021-03-10,122,Lake Jeremymouth,17546,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2912,Kimberly Smith,averyjames@example.org,35,Male,Wandaborough,3,Furniture,Cabinets,533.85,47.51,4x4x26,2912,2020-12-29,$2104.65,Express,Shipped,2912,100,468,2022-08-03,69,Ericksonton,8471,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2919,Yvonne Cantrell,ganderson@example.org,33,Male,Dennisland,2,Electronics,Mobile Phones,302.6,41.81,36x36x5,2919,26/03/2023,$1733.55,Two-day,Pending,2919,104,383,2021-11-16,17,Port Alyssa,13507,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2922,Mariah Smith,bryankennedy@example.net,47,Male,Gordonland,10,Electronics,Laptops,413.47,6.76,19x35x41,2922,04-21-2021,£1466.79,Express,Delivered,2922,20,377,2021-02-27,206,Port Heatherhaven,17418,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2928,Christopher Mendez,nicholasgreen@example.org,39,Male,Tracyton,16,Furniture,Tables,275.89,14.87,40x1x37,2928,2023-06-28,$202.49,Standard,Pending,2928,689,192,2022-01-25,343,Martinezshire,15984,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2951,Bradley Todd,powelltonya@example.net,22,Male,Petersonville,0,Electronics,Smart Watches,198.84,44.14,48x24x20,2951,21/02/2023,€4492.85,Standard,Delivered,2951,148,440,2020-12-17,297,Port Robert,17376,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2964,Michael Cruz,julielove@example.com,64,Male,Lake Stephanie,48,Clothing,Jeans,529.24,33.46,48x7x39,2964,10-11-2021,£1500.22,Express,Delivered,2964,317,264,2021-02-19,398,Karenside,12635,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2978,Darrell French,seth79@example.org,27,Female,New Davidfurt,16,Furniture,Tables,43.9,3.99,4x32x37,2978,2022-01-28,$609.68,Two-day,Cancelled,2978,644,159,2021-01-08,271,Gibsontown,10403,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
2980,Tammy Scott,janice10@example.org,47,Male,East Alyssa,12,Clothing,Dresses,235.75,24.75,15x8x37,2980,07-11-2023,$3516.0,Express,Shipped,2980,713,111,2020-11-21,84,East Hunterbury,17697,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3000,Jessica Thomas,unknown,98,Male,Port Johnmouth,4,Clothing©,T-Shirts,29.44,1.77,41x15x22,3000,2022-07-24,£4891.95,Two-day,Shipped,3000,966,201,2021-11-04,323,North Morganfort,10174,6,Morgan LLC,New Marktown,2.48,Email.compareTo("unknown") != 0 failed
3001,Brent Clark,wesley32@example.org,24,Female,Lake Crystaltown,6,Furniture,Chairs,160.58,13.68,9x17x4,3001,01/03/2023,£2315.85,Standard,Cancelled,3001,947,437,2021-07-14,473,Jamieside,13668,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3008,James Ramos,nicole16@example.org,25,Male,West Charlesview,2,Electronics,Mobile Phones,22.28,6.93,9x17x24,3008,01/07/2023,€261.4,Express,Delivered,3008,816,372,2020-11-12,294,Port Davidfurt,5812,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3009,Victoria Huerta,lromero@example.org,48,Male,Burnettville,0,Electronics,Smart Watches,261.45,33.24,12x10x47,3009,04-25-2022,€1304.8,Standard,Pending,3009,116,72,2020-11-23,93,Robertburgh,13418,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3037,Vanessa Mcdonald,elizabethjones@example.org,31,Male,Markberg,16,Furniture,Tables,293.83,8.8,31x36x2,3037,06-04-2021,£3678.72,Standard,Delivered,3037,859,66,2021-10-19,438,South Ashleyland,14465,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3039,Desiree Becker MD,diana60@example.com,70,Female,South Zacharyland,21,Furniture,Sofas,945.89,6.29,18x35x40,3039,02-28-2022,€908.57,Express,Shipped,3039,995,462,2021-04-16,43,Manuelstad,18856,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3043,Kendra Knight,wolfewendy@example.com,26,Female,East Damon,3,Furniture,Cabinets,541.31,29.38,38x32x23,3043,06-30-2022,£2690.28,Express,Delivered,3043,629,310,2020-10-19,468,Port Aimee,8059,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3051,Joyce Shepard,austin71@example.com,44,Female,Kathrynburgh,10,Electronics,Laptops,631.64,39.83,18x6x25,3051,05/10/2021,$3413.96,Two-day,Pending,3051,555,474,2021-08-11,441,Jamesborough,12091,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3057,Douglas Fuentes,barbara80@example.net,35,Female,Henryville,4,Clothing,T-Shirts,495.53,10.93,25x37x34,3057,09-21-2022,$379.29,Express,Delivered,3057,193,109,2021-11-17,275,Lake Stephen,17385,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3059,Alexis Mcdonald,alexandra19@example.com,42,Female,New Meaganmouth,10,Electronics,Laptops,609.4,30.67,22x34x10,3059,18/08/2023,$777.85,Two-day,Delivered,3059,315,468,2020-10-10,142,Riosville,5180,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3063,Aaron Phelps,treid@example.com,67,Male,Donnafurt,3,Furniture,Cabinets,785.06,19.21,36x14x25,3063,2023-01-25,€970.58,Two-day,Pending,3063,884,145,2022-03-27,38,South Timothy,18852,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3064,Andrew Figueroa,rlarson@example.org,46,Male,East Sherimouth,9,Furniture,Beds,78.63,39.71,36x50x4,3064,08-14-2021,£1390.4,Two-day,Pending,3064,180,139,2021-07-03,402,South Rhonda,14419,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3067,Natasha Cox,adriana39@example.org,40,Male,North Tina,10,Electronics,Laptops,614.45,19.75,38x18x6,3067,10/10/2022,€2938.15,Two-day,Cancelled,3067,426,486,2021-02-24,298,Port Richardfort,15847,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3072,Cheryl Williams,courtney16@example.com,66,Female,Port Abigail,9,Furniture,Beds,263.16,5.41,18x45x38,3072,2022-07-10,€729.04,Standard,Cancelled,3072,507,62,2022-04-12,221,South Joseph,11778,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3099,Manuel Cardenas,williammclean@example.org,27,Male,Rivasshire,2,Electronics,Mobile Phones,705.01,15.71,8x20x49,3099,10-16-2020,$357.42,Express,Pending,3099,590,350,2021-06-14,277,South Sarahland,17642,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3100,Renee Hayes,unknown,47,Male,Currymouth,21,Furniture,Sofas,165.92,40.92,28x14x5,3100,01-31-2022,£2053.29,Two-day,Pending,3100,922,276,2021-04-28,265,Smithport,6120,9,Johnson-Rodriguez,Katherineborough,7.81,Email.compareTo("unknown") != 0 failed
3101,Larry Carter,anthonyflores@example.com,38,Female,Lake Christineshire,48,Clothing,Jeans,278.02,14.25,20x3x41,3101,2022-10-23,£1971.0,Two-day,Pending,3101,281,303,2022-02-10,336,Martinezport,17218,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3111,Joel Walton,crystal91@example.org,29,Male,Port Matthewfurt,0,Electronics,Smart Watches,960.44,8.62,23x36x49,3111,2022-10-05,€734.59,Standard,Cancelled,3111,305,426,2020-10-18,25,North Jamesmouth,17960,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3120,Jesse Galloway,deborahcobb@example.net,52,Female,Lake Timothymouth,10,Electronics,Laptops,793.42,10.53,9x46x8,3120,01-13-2022,£393.39,Express,Pending,3120,891,376,2022-08-26,297,Port Robert,17376,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3150,Christine Carter,bburgess@example.net,115,Female,Dylanville,21,Furniture,Sofas,488.72,49.12,18x48x8,3150,2022-08-09,£1721.86,Standard,Shipped,3150,653,107,2022-02-13,347,Wilkinsfurt,8761,2,Miller-Pearson,Clarkmouth,9.83,Age.compareTo(110) < 0 failed
3157,Jimmy Jenkins,griffithdavid@example.com,43,Female,Beckburgh,21,Furniture,Sofas,33.24,16.09,46x17x45,3157,30/07/2022,£594.31,Two-day,Shipped,3157,888,51,2021-10-17,253,West Jaredburgh,17353,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3161,David Garner,yhooper@example.com,22,Male,Scottfurt,6,Furniture,Chairs,273.96,9.68,16x26x36,3161,2023-07-20,$3486.75,Express,Pending,3161,6,172,2021-08-10,338,East Angelicaborough,13822,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3162,Amy Rivera,claytara@example.com,21,Female,Jonestown,0,Electronics,Smart Watches,484.66,42.72,18x33x32,3162,14/08/2022,€2876.4,Express,Shipped,3162,886,409,2021-01-08,153,North Tracyborough,15164,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3170,Richard Davis,lisa16@example.com,30,Female,West Seanton,6,Furniture,Chairs,118.96,10.47,9x32x14,3170,2021-02-07,€107.98,Standard,Shipped,3170,468,232,2020-09-19,384,Thomasville,18680,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3186,Betty Fuller,fmarshall@example.net,44,Female,Port Julie,11,Clothing,Hats,828.59,4.93,7x47x41,3186,02-26-2022,£1526.48,Express,Shipped,3186,790,148,2022-06-17,494,Roberttown,5465,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3193,Travis Campbell,elliottsara@example.net,40,Female,North Jonathanstad,1,Electronics,Cameras,349.53,36.12,37x35x27,3193,16/08/2023,$3426.16,Express,Cancelled,3193,758,468,2020-09-19,74,Lake Erinberg,7134,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3200,Erik Williams,unknown,22,Female,Rachelfurt,12,Clothing©,Dresses,810.72,42.33,34x9x3,3200,13/12/2020,€2900.76,Express,Pending,3200,208,48,2020-10-03,309,Rebeccastad,6076,3,Johnson-Rodriguez,Katherineborough,7.4,Email.compareTo("unknown") != 0 failed
3207,Stephanie Dennis,boothpeter@example.org,20,Male,Port Matthew,21,Furniture,Sofas,902.39,47.27,40x34x1,3207,2021-01-07,£602.88,Express,Cancelled,3207,786,53,2022-08-25,1,North Samantha,11291,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3215,Kevin Chambers,valdezmarc@example.net,49,Male,North Amymouth,8,Clothing,Shoes,574.53,48.05,16x45x48,3215,16/01/2022,$226.3,Standard,Shipped,3215,544,93,2021-05-29,421,Kristinaton,10431,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3220,Jenna Frank,marcus86@example.com,57,Female,Andersonland,2,Electronics,Mobile Phones,528.09,47.23,40x50x18,3220,2023-05-07,$907.95,Standard,Delivered,3220,646,316,2022-07-13,411,New Renee,14875,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3228,Wendy Brown,hunterjulie@example.org,18,Male,Lake Johnville,21,Furniture,Sofas,578.13,38.16,1x2x24,3228,09-19-2022,£24.99,Express,Pending,3228,344,452,2022-04-03,161,West Michelleshire,7101,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3275,Anthony Marquez Jr.,ryankennedy@example.org,57,Male,Laurenport,1,Electronics,Cameras,945.12,8.8,34x33x31,3275,08/10/2020,$731.33,Express,Pending,3275,679,245,2022-08-03,11,South Katieshire,18348,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3278,Justin Tyler,josephjohnson@example.com,40,Male,Lake Brookeside,6,Furniture,Chairs,711.8,17.38,43x7x24,3278,05-02-2022,€2270.76,Two-day,Delivered,3278,515,106,2020-11-25,5,East Coltonstad,13701,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3280,April Phillips,jason25@example.org,33,Male,Sellersstad,10,Electronics,Laptops,431.97,21.58,48x28x44,3280,03-04-2023,£229.51,Express,Delivered,3280,448,406,2021-11-21,445,Lake Cameronville,18580,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3283,Joanna Sandoval,shortjennifer@example.net,28,Female,East Madisonshire,11,Clothing,Hats,696.04,41.54,4x15x39,3283,23/12/2020,£618.16,Express,Pending,3283,227,325,2022-03-26,397,Port Catherineview,17948,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3287,Shannon Miller,jessica46@example.org,67,Female,East Henry,0,Electronics,Smart Watches,142.48,2.05,13x3x50,3287,2022-02-24,£3229.0,Two-day,Shipped,3287,97,91,2021-10-09,217,West Brandi,6374,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3298,Jeremy Sandoval,sarahvasquez@example.net,58,Female,West John,21,Furniture,Sofas,556.8,46.59,4x19x19,3298,12/10/2022,€2644.45,Two-day,Pending,3298,40,239,2021-04-10,239,Mckenzieton,16255,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3300,Matthew Rodriguez,unknown,143,Male,East Zacharyfurt,1,Electronics,Cameras,585.02,33.89,46x40x4,3300,04/04/2021,$203.97,Standard,Cancelled,3300,886,444,2021-01-07,316,Warnerburgh,16084,9,Johnson-Rodriguez,Katherineborough,7.81,Email.compareTo("unknown") != 0 failed|Age.compareTo(110) < 0 failed
3309,Jacob Webb,jeffreybecker@example.com,31,Male,Port Victoria,4,Clothing,T-Shirts,526.93,32.19,3x47x45,3309,05-18-2021,$2240.92,Two-day,Cancelled,3309,160,249,2022-03-08,321,North Vanessa,12259,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3315,Yolanda Baker,hrodriguez@example.net,50,Male,East Megan,16,Furniture,Tables,804.62,10.48,11x31x50,3315,26/03/2022,€685.04,Express,Pending,3315,176,499,2022-06-04,337,Jacksonhaven,18085,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
3321,Patricia Harrell,zterry@example.org,50,Female,Port Granttown,6,Furniture,Chairs,983.37,25.19,3x14x29,3321,05-10-2023,€383.46,Express,Shipped,3321,739,389,2022-01-12,285,Jayland,16370,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
