CustomerID,Name,Email,Age,Gender,Location,ProductID,Category,Subcategory,Price,Weight,Dimensions,OrderID,Date_Order,TotalAmount,ShippingMethod,Status,InventoryID,StockLevel,RestockThreshold,LastRestockDate,WarehouseID,Location_warehouse,Capacity,SupplierID,Company,Location_Supplier,QualityScore
1453,WILLIAM BOWMAN,THOMASJOHN@EXAMPLE.ORG,23,FEMALE,Jamesport,21,FURNITURE,SOFAS,232.45,13.76,18x10x45,1453,07-06-2023,£1855.5,TWO-DAY,Delivered,1453,493,170,2020-11-18,124,West Samantha,11205,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
1455,TRACY WALKER,TIFFANYBENDER@EXAMPLE.NET,66,FEMALE,Lisabury,8,CLOTHING,SHOES,812.4,12.6,24x1x39,1455,02-06-2021,€3149.32,TWO-DAY,Shipped,1455,558,161,2021-10-23,301,Merrittshire,6520,5,Morgan LLC,PORT ROBYNMOUTH,1.23
1456,RENEE JOHNSON,ASWANSON@EXAMPLE.NET,48,FEMALE,West Wesley,21,FURNITURE,SOFAS,229.73,2.82,45x22x15,1456,05-14-2023,£4197.95,TWO-DAY,Pending,1456,118,346,2021-11-16,272,East Brittanyfort,18483,2,Miller-Pearson,CLARKMOUTH,9.83
1457,CRAIG WOODS,ALLENLOWE@EXAMPLE.NET,66,MALE,Tapiafort,10,ELECTRONICS,LAPTOPS,168.5,16.45,38x48x2,1457,04-28-2021,€3067.16,TWO-DAY,Pending,1457,296,260,2021-08-24,222,West Kristen,11070,8,Parks-Gallegos,JENKINSSIDE,6.82
1458,ANDREW BREWER,WILLIAMDIAZ@EXAMPLE.ORG,67,MALE,Comptonville,1,ELECTRONICS,CAMERAS,794.95,49.51,9x36x29,1458,06-12-2023,$547.72,EXPRESS,Shipped,1458,753,211,2020-10-09,445,Lake Cameronville,18580,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
1459,WAYNE LARSON,JACOB32@EXAMPLE.COM,34,FEMALE,Craigside,13,ELECTRONICS,HEADPHONES,156.85,42.57,31x1x6,1459,12-07-2022,$647.62,EXPRESS,Delivered,1459,325,441,2022-03-27,78,Simpsonshire,12048,8,Parks-Gallegos,JENKINSSIDE,6.82
1460,TRACY MENDEZ,FISCHERSAMUEL@EXAMPLE.ORG,61,FEMALE,South Seanbury,13,ELECTRONICS,HEADPHONES,624.34,14.42,7x49x40,1460,06-01-2021,£2206.77,TWO-DAY,Shipped,1460,665,101,2022-03-14,414,West Grace,7062,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
1461,JENNA RYAN,TAMMYANDERSON@EXAMPLE.COM,31,FEMALE,Port Jasminetown,12,CLOTHING,DRESSES,629.17,19.96,38x39x23,1461,03-16-2022,€549.39,TWO-DAY,Shipped,1461,423,446,2021-04-03,399,New Laurie,18901,7,Miller Group,CLARKMOUTH,6.56
1462,CALVIN SILVA,UARMSTRONG@EXAMPLE.NET,56,FEMALE,Nicholeshire,11,CLOTHING,HATS,501.22,25.75,31x45x5,1462,04-20-2022,€582.56,STANDARD,Cancelled,1462,753,313,2021-11-20,484,Vanessaton,18454,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
1463,JACKIE GILBERT,MILLERJAMES@EXAMPLE.COM,43,FEMALE,Williamshire,10,ELECTRONICS,LAPTOPS,495.71,28.46,7x7x9,1463,06-18-2021,€2443.68,STANDARD,Cancelled,1463,868,328,2021-09-04,447,West Xavier,14357,5,Morgan LLC,PORT ROBYNMOUTH,1.23
1464,LYNN ANDERSON,VICTORIA56@EXAMPLE.COM,47,MALE,New Laurachester,4,CLOTHING,T-SHIRTS,403.48,29.04,22x40x7,1464,05-02-2023,£2384.4,EXPRESS,Delivered,1464,18,84,2022-01-26,250,Port James,7231,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
1465,MELISSA BECK,XWRIGHT@EXAMPLE.ORG,21,FEMALE,West Aaron,0,ELECTRONICS,SMART WATCHES,489.74,25.56,41x44x47,1465,09-20-2020,€3582.45,TWO-DAY,Cancelled,1465,399,297,2022-02-10,92,Cooperland,5747,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
1466,MARIAH MAXWELL,BROSE@EXAMPLE.COM,69,MALE,Finleychester,21,FURNITURE,SOFAS,652.59,42.01,41x34x42,1466,01-03-2023,€2795.58,TWO-DAY,Delivered,1466,336,468,2021-03-22,470,New Jenniferbury,14242,7,Miller Group,CLARKMOUTH,6.56
1467,BETH REYNOLDS,JUANMOSS@EXAMPLE.ORG,47,FEMALE,Piercebury,8,CLOTHING,SHOES,873.71,19.4,35x15x16,1467,03-10-2023,£782.85,STANDARD,Cancelled,1467,625,458,2022-03-09,417,New Anthonyfort,16631,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
1468,KEVIN SCHROEDER,ROBERTJACKSON@EXAMPLE.ORG,18,FEMALE,Adamsside,9,FURNITURE,BEDS,73.97,47.51,15x18x37,1468,07-24-2023,£2181.24,TWO-DAY,Pending,1468,514,175,2021-03-02,416,South Jamiemouth,8387,5,Morgan LLC,PORT ROBYNMOUTH,1.23
1469,KATHERINE LEONARD,VHARRIS@EXAMPLE.ORG,50,MALE,Robinsonport,13,ELECTRONICS,HEADPHONES,994.51,25.82,44x14x12,1469,06-12-2022,£15.24,EXPRESS,Pending,1469,960,303,2021-12-01,314,South Andreaborough,10918,2,Miller-Pearson,CLARKMOUTH,9.83
1470,JOHNNY WIGGINS,ANDRE29@EXAMPLE.ORG,53,FEMALE,Ashleyshire,13,ELECTRONICS,HEADPHONES,95.16,3.7,33x46x47,1470,05-28-2021,€1083.74,STANDARD,Delivered,1470,766,455,2020-12-21,115,New Cody,13218,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
1471,MICHAEL GREEN,LATOYAWOOD@EXAMPLE.NET,70,FEMALE,Tylerchester,21,FURNITURE,SOFAS,350.46,16.83,27x23x17,1471,06-20-2022,£656.94,TWO-DAY,Delivered,1471,225,408,2022-03-15,301,Merrittshire,6520,8,Parks-Gallegos,JENKINSSIDE,6.82
1472,ASHLEY LARSEN,RICHARDVASQUEZ@EXAMPLE.ORG,20,FEMALE,West Jose,10,ELECTRONICS,LAPTOPS,356.37,0.74,41x28x43,1472,08-29-2023,$687.4,STANDARD,Cancelled,1472,18,393,2021-06-21,455,Lake Monica,11049,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
1473,ELIZABETH MURPHY,HAHNTIFFANY@EXAMPLE.NET,25,MALE,Lake Nicolefurt,4,CLOTHING,T-SHIRTS,554.52,48.69,23x34x24,1473,05-09-2022,£171.32,STANDARD,Delivered,1473,490,154,2022-06-04,447,West Xavier,14357,8,Parks-Gallegos,JENKINSSIDE,6.82
1474,AUSTIN BURGESS,SIMSJESSICA@EXAMPLE.ORG,20,FEMALE,New Tracy,16,FURNITURE,TABLES,576.82,46.28,48x14x41,1474,11-25-2021,€801.64,STANDARD,Pending,1474,269,280,2021-02-02,442,Geoffreyport,8692,7,Miller Group,CLARKMOUTH,6.56
1475,REBECCA BOONE,KIMTHERESA@EXAMPLE.NET,60,FEMALE,South Heather,11,CLOTHING,HATS,535.29,18.41,44x50x37,1475,04-29-2021,£187.08,TWO-DAY,Pending,1475,936,329,2022-05-07,290,North Chloe,6944,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
1476,DAVID MILLER,OJENSEN@EXAMPLE.NET,43,FEMALE,Brianside,3,FURNITURE,CABINETS,799.02,33.42,7x16x39,1476,08-12-2022,$126.07,STANDARD,Pending,1476,951,147,2021-08-14,279,North Jeanettefurt,17976,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
1477,MELISSA LOVE,ALEXANDRAHERNANDEZ@EXAMPLE.NET,37,FEMALE,South Jeremy,12,CLOTHING,DRESSES,797.57,13.42,18x1x39,1477,02-10-2021,€3532.04,EXPRESS,Delivered,1477,895,41,2021-12-28,443,West Morgan,7785,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
1478,DANIEL BAILEY,EVANSCOURTNEY@EXAMPLE.COM,37,FEMALE,Melissaton,1,ELECTRONICS,CAMERAS,788.39,44.57,10x6x39,1478,07-16-2021,€992.12,STANDARD,Delivered,1478,50,477,2022-03-24,220,Lake Holly,9562,8,Parks-Gallegos,JENKINSSIDE,6.82
1479,CODY MELENDEZ,TCOMBS@EXAMPLE.COM,57,MALE,Port Saraland,0,ELECTRONICS,SMART WATCHES,540.38,32.24,18x36x50,1479,01-31-2021,€594.65,EXPRESS,Cancelled,1479,638,303,2020-11-13,57,Princemouth,6544,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
1480,SHANNON WARNER,ROSEDANA@EXAMPLE.NET,48,MALE,Jeffreyport,1,ELECTRONICS,CAMERAS,953.11,34.41,26x12x47,1480,07-31-2021,£2348.4,STANDARD,Pending,1480,485,499,2022-08-23,48,Heathermouth,17570,5,Morgan LLC,PORT ROBYNMOUTH,1.23
1482,REGINA SMITH,WARRENWILLIAM@EXAMPLE.ORG,45,FEMALE,Richardsonport,12,CLOTHING,DRESSES,892.61,42.11,40x22x10,1482,10-04-2020,$2872.65,TWO-DAY,Cancelled,1482,25,267,2021-03-11,339,Phillipsside,10896,7,Miller Group,CLARKMOUTH,6.56
1483,NANCY GARCIA,DALE33@EXAMPLE.NET,45,FEMALE,Georgehaven,8,CLOTHING,SHOES,146.83,22.02,29x37x19,1483,02-15-2022,$37.49,EXPRESS,Delivered,1483,946,352,2021-01-16,465,Perryport,10890,6,Morgan LLC,NEW MARKTOWN,2.48
1484,GARRETT GRIFFIN,MHENDERSON@EXAMPLE.ORG,48,MALE,Hatfieldstad,3,FURNITURE,CABINETS,212.85,22.53,3x44x27,1484,11-13-2020,£374.04,TWO-DAY,Cancelled,1484,391,122,2020-11-18,21,Aprilland,5957,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
1486,MATTHEW ROBERTS,JESSICAPARKS@EXAMPLE.ORG,55,MALE,Smithfort,3,FURNITURE,CABINETS,583.68,22.16,32x16x16,1486,06-12-2021,$1928.45,STANDARD,Shipped,1486,885,230,2022-08-11,71,Port Jonathan,14077,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
1487,MR. JASON KANE,MILLERDWAYNE@EXAMPLE.COM,30,MALE,West Seanton,8,CLOTHING,SHOES,376.41,5.13,40x1x10,1487,04-29-2023,£408.3,STANDARD,Pending,1487,686,213,2021-07-06,105,Port Josephside,12058,6,Morgan LLC,NEW MARKTOWN,2.48
1488,THERESA PATTERSON PHD,RPAYNE@EXAMPLE.ORG,63,MALE,Brownport,48,CLOTHING,JEANS,128.02,4.07,4x22x34,1488,06-11-2023,$2363.75,EXPRESS,Cancelled,1488,638,317,2021-11-09,332,East Richardview,18143,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
1489,WANDA JOHNSON,WILLIAMREED@EXAMPLE.NET,40,FEMALE,Gonzalesland,2,ELECTRONICS,MOBILE PHONES,468.45,13.61,47x22x36,1489,05-12-2021,$3755.04,EXPRESS,Shipped,1489,327,276,2021-08-09,472,Jamesstad,8250,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
1490,DAVID LOPEZ,APETERSEN@EXAMPLE.COM,40,MALE,Port Karen,10,ELECTRONICS,LAPTOPS,497.74,14.59,2x18x9,1490,05-16-2022,€2033.97,EXPRESS,Delivered,1490,538,165,2020-11-21,121,North Rodneyfurt,8821,6,Morgan LLC,NEW MARKTOWN,2.48
1491,JACK WILLIAMS,KAREN73@EXAMPLE.ORG,18,MALE,East Robin,21,FURNITURE,SOFAS,823.79,44.33,11x24x49,1491,10-22-2022,£468.14,TWO-DAY,Delivered,1491,107,319,2021-04-03,321,North Vanessa,12259,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
1492,CURTIS SILVA,DAVIDBENTON@EXAMPLE.NET,36,FEMALE,South Jeffery,11,CLOTHING,HATS,905.55,37.88,26x50x12,1492,01-22-2022,€345.04,STANDARD,Shipped,1492,708,287,2022-03-23,137,Marialand,10983,7,Miller Group,CLARKMOUTH,6.56
1493,MATTHEW QUINN,JUSTINCALHOUN@EXAMPLE.COM,35,MALE,Port Markville,12,CLOTHING,DRESSES,495.46,16.88,31x44x31,1493,02-27-2023,$128.6,EXPRESS,Delivered,1493,789,294,2021-05-27,230,Port Meganport,8951,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
1494,MR. LARRY VASQUEZ,AMARTINEZ@EXAMPLE.NET,51,FEMALE,South Timothy,0,ELECTRONICS,SMART WATCHES,288.51,11.54,27x21x38,1494,11-29-2020,$742.38,EXPRESS,Pending,1494,963,439,2021-08-13,34,Port Amyville,13846,5,Morgan LLC,PORT ROBYNMOUTH,1.23
1496,CHARLES HAHN,DAVIDCARLSON@EXAMPLE.NET,18,MALE,East Miguel,10,ELECTRONICS,LAPTOPS,431.3,49.39,8x9x13,1496,12-19-2022,£478.08,TWO-DAY,Pending,1496,50,122,2021-04-26,467,Christopherville,15557,2,Miller-Pearson,CLARKMOUTH,9.83
1497,BROOKE WONG,ROBERTSONJAMES@EXAMPLE.COM,39,MALE,Shelleyfurt,21,FURNITURE,SOFAS,830.35,2.04,47x39x11,1497,09-29-2021,£295.25,STANDARD,Cancelled,1497,969,93,2021-04-30,292,Jennifermouth,17353,8,Parks-Gallegos,JENKINSSIDE,6.82
1498,WILLIAM MILLER,JAMES85@EXAMPLE.NET,69,MALE,Kelseyfort,10,ELECTRONICS,LAPTOPS,276.78,38.68,5x26x41,1498,06-08-2022,£915.59,TWO-DAY,Cancelled,1498,938,229,2022-05-06,88,Powellberg,6982,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
1499,FRANCISCO RASMUSSEN,DOUGLASSTACY@EXAMPLE.ORG,41,MALE,Cookview,10,ELECTRONICS,LAPTOPS,391.41,2.92,41x21x36,1499,02-06-2023,$713.62,TWO-DAY,Pending,1499,327,176,2021-11-26,129,North Blakeland,15758,8,Parks-Gallegos,JENKINSSIDE,6.82
1502,NINA REID,KIMBERLY13@EXAMPLE.COM,68,FEMALE,East Benjaminberg,2,ELECTRONICS,MOBILE PHONES,671.63,49.75,38x32x2,1502,12-22-2021,£21.96,TWO-DAY,Delivered,1502,901,334,2022-07-23,219,Michaelshire,15313,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
1503,DEREK THOMPSON,HUFFJAY@EXAMPLE.NET,45,MALE,Daniellefurt,21,FURNITURE,SOFAS,626.45,5.97,33x11x6,1503,07-21-2021,£2882.76,EXPRESS,Delivered,1503,134,399,2021-01-14,483,Danielfurt,12745,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
1504,TONY GARNER,WHITEKAREN@EXAMPLE.ORG,47,MALE,East Troyside,2,ELECTRONICS,MOBILE PHONES,990.93,35.29,23x9x9,1504,09-10-2020,$424.02,TWO-DAY,Cancelled,1504,842,79,2022-01-15,438,South Ashleyland,14465,6,Morgan LLC,NEW MARKTOWN,2.48
1505,RYAN LANE,SCHWARTZRICHARD@EXAMPLE.COM,38,FEMALE,North Ryan,8,CLOTHING,SHOES,213.24,4.64,9x38x11,1505,01-03-2022,£1735.5,STANDARD,Shipped,1505,970,354,2021-01-10,82,West Brendaport,5880,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
1506,CARLA HALL,GREGGARCIA@EXAMPLE.NET,47,MALE,East Cassandra,1,ELECTRONICS,CAMERAS,749.74,20.82,18x5x46,1506,05-31-2023,$438.08,TWO-DAY,Delivered,1506,48,379,2021-01-16,167,Danielville,18980,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
1507,JAMES HALL,FELICIAAYERS@EXAMPLE.NET,40,MALE,South Michaelberg,8,CLOTHING,SHOES,57.41,34.93,45x49x48,1507,02-24-2022,$1267.55,STANDARD,Delivered,1507,78,130,2022-07-21,174,Andrewsberg,14591,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
1508,JANICE SANDOVAL,MONICASUTTON@EXAMPLE.NET,33,FEMALE,Toddfort,8,CLOTHING,SHOES,443.13,25.64,46x22x1,1508,12-23-2020,€75.81,TWO-DAY,Cancelled,1508,311,385,2022-02-10,93,Robertburgh,13418,7,Miller Group,CLARKMOUTH,6.56
1509,PAUL NICHOLS,CARTERFAITH@EXAMPLE.NET,66,FEMALE,South Melaniechester,9,FURNITURE,BEDS,610.71,39.06,42x5x20,1509,10-20-2022,€718.68,STANDARD,Cancelled,1509,67,402,2022-01-29,324,North Pamelachester,10294,5,Morgan LLC,PORT ROBYNMOUTH,1.23
1511,JUSTIN WOLFE,KIRBYELAINE@EXAMPLE.NET,47,MALE,Schwartzbury,8,CLOTHING,SHOES,778.31,14.91,38x39x48,1511,06-15-2023,£973.6,STANDARD,Pending,1511,912,361,2021-01-22,432,North Markmouth,6241,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
1512,JULIE BENTON,WEAVERJOHN@EXAMPLE.COM,64,FEMALE,Port Susan,21,FURNITURE,SOFAS,990.6,39.37,3x23x25,1512,04-25-2023,£2910.21,STANDARD,Pending,1512,965,28,2021-06-30,166,Mirandabury,5093,6,Morgan LLC,NEW MARKTOWN,2.48
1513,TIMOTHY LESTER,WILLIAMWOODS@EXAMPLE.NET,66,FEMALE,East Steven,9,FURNITURE,BEDS,882.34,46.5,46x46x42,1513,07-22-2022,£792.69,EXPRESS,Shipped,1513,941,373,2021-06-02,427,West Seanhaven,5928,8,Parks-Gallegos,JENKINSSIDE,6.82
1514,BRANDON SANCHEZ,ZIMMERMANMAURICE@EXAMPLE.COM,52,MALE,Bernardland,9,FURNITURE,BEDS,982.73,19.48,11x37x7,1514,03-24-2023,£3213.8,STANDARD,Cancelled,1514,84,403,2021-05-13,102,East Sandramouth,15189,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
1515,KIMBERLY LUNA,WFORD@EXAMPLE.COM,43,MALE,Garymouth,11,CLOTHING,HATS,152.64,25.83,41x32x22,1515,12-03-2022,£1157.44,TWO-DAY,Cancelled,1515,7,95,2022-05-09,415,Ellenshire,14049,6,Morgan LLC,NEW MARKTOWN,2.48
1516,SHANNON THOMAS,RICHARDSONANNA@EXAMPLE.ORG,43,MALE,South Christine,12,CLOTHING,DRESSES,718.01,19.1,44x33x6,1516,03-07-2021,£71.64,EXPRESS,Cancelled,1516,145,54,2022-04-01,261,North Deborah,6823,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
1517,MELISSA GATES,TFULLER@EXAMPLE.NET,48,MALE,West Cherylchester,6,FURNITURE,CHAIRS,966.06,41.96,41x26x24,1517,03-03-2023,$1484.4,STANDARD,Shipped,1517,315,430,2022-03-20,161,West Michelleshire,7101,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
1518,ANITA CONWAY,CHELSEA62@EXAMPLE.NET,22,FEMALE,South Jamiemouth,48,CLOTHING,JEANS,907.22,15.14,29x32x9,1518,11-16-2020,£1831.08,EXPRESS,Delivered,1518,472,295,2020-12-30,301,Merrittshire,6520,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
1519,JOSHUA NOVAK,PATRICKSMITH@EXAMPLE.COM,67,FEMALE,New Maryhaven,11,CLOTHING,HATS,445.08,27.46,9x25x8,1519,09-25-2020,€713.24,TWO-DAY,Shipped,1519,676,107,2021-09-23,443,West Morgan,7785,5,Morgan LLC,PORT ROBYNMOUTH,1.23
1520,PHILLIP HALL,DAVID59@EXAMPLE.ORG,35,MALE,New Jennifer,0,ELECTRONICS,SMART WATCHES,839.33,49.84,27x43x46,1520,10-13-2022,$1625.52,STANDARD,Delivered,1520,715,262,2021-03-22,465,Perryport,10890,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
1521,NANCY HARRISON,CARROLLLINDA@EXAMPLE.NET,62,MALE,Justinview,16,FURNITURE,TABLES,477.07,39.79,4x36x49,1521,06-21-2021,$1292.2,TWO-DAY,Delivered,1521,889,55,2022-03-14,358,East Tylerbury,8715,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
1523,TINA SPARKS,LORI94@EXAMPLE.ORG,61,FEMALE,Thomasville,21,FURNITURE,SOFAS,674.13,19.84,48x26x34,1523,09-08-2022,£1337.82,EXPRESS,Delivered,1523,600,160,2022-05-25,393,Marquezchester,5868,6,Morgan LLC,NEW MARKTOWN,2.48
1524,LINDA RICHARDSON,MURILLOROBERT@EXAMPLE.COM,49,MALE,Mezatown,6,FURNITURE,CHAIRS,551.44,22.21,8x9x35,1524,12-25-2022,£122.93,TWO-DAY,Cancelled,1524,623,257,2022-03-12,60,West Matthewhaven,10727,5,Morgan LLC,PORT ROBYNMOUTH,1.23
1525,JOHN CRUZ,YOUNGVANESSA@EXAMPLE.NET,39,MALE,Lake Jamiechester,0,ELECTRONICS,SMART WATCHES,830.0,19.35,22x22x19,1525,08-30-2021,€40.31,STANDARD,Cancelled,1525,633,25,2022-02-03,457,South Kaylaview,5057,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
1526,JOSEPH SNYDER,GARY86@EXAMPLE.ORG,50,MALE,Traciside,1,ELECTRONICS,CAMERAS,865.78,18.04,13x31x11,1526,05-02-2023,£636.54,EXPRESS,Cancelled,1526,623,215,2020-12-31,82,West Brendaport,5880,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
1527,MR. CONNOR HIGGINS JR.,TBYRD@EXAMPLE.NET,62,FEMALE,Kramerfort,16,FURNITURE,TABLES,139.76,43.69,37x23x35,1527,02-23-2021,€1407.2,TWO-DAY,Shipped,1527,912,455,2022-08-30,210,West Geoffrey,14823,2,Miller-Pearson,CLARKMOUTH,9.83
1528,JOSHUA MCLAUGHLIN,XCANNON@EXAMPLE.ORG,29,FEMALE,Vargasville,21,FURNITURE,SOFAS,53.18,35.51,17x39x16,1528,02-20-2021,£4762.75,TWO-DAY,Pending,1528,1000,32,2021-01-19,157,Lake Jameston,10945,2,Miller-Pearson,CLARKMOUTH,9.83
1529,TIMOTHY BELL,PINEDAJOHN@EXAMPLE.ORG,53,MALE,West Rogerberg,12,CLOTHING,DRESSES,67.26,3.21,4x6x34,1529,10-07-2020,£176.82,TWO-DAY,Pending,1529,565,338,2020-12-21,57,Princemouth,6544,7,Miller Group,CLARKMOUTH,6.56
1530,JOHN WHITE,REBECCA76@EXAMPLE.COM,49,MALE,North James,2,ELECTRONICS,MOBILE PHONES,58.5,14.74,12x25x4,1530,03-31-2023,€830.45,TWO-DAY,Delivered,1530,976,446,2022-08-07,320,West Cindy,5650,2,Miller-Pearson,CLARKMOUTH,9.83
1531,DERRICK MOORE,GINA14@EXAMPLE.ORG,63,FEMALE,East Gloriaside,13,ELECTRONICS,HEADPHONES,446.78,19.71,1x28x26,1531,02-17-2022,€820.68,EXPRESS,Delivered,1531,32,245,2021-09-27,482,Mendezside,18674,2,Miller-Pearson,CLARKMOUTH,9.83
1532,ANN COLLINS,BRYAN47@EXAMPLE.NET,52,FEMALE,Katrinatown,3,FURNITURE,CABINETS,181.7,43.25,39x27x48,1532,06-12-2022,$1341.33,EXPRESS,Pending,1532,902,24,2020-12-01,465,Perryport,10890,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
1533,CHRISTOPHER GRAHAM,QPAYNE@EXAMPLE.COM,64,MALE,South Bryce,48,CLOTHING,JEANS,118.62,8.44,32x25x36,1533,11-26-2021,$51.44,TWO-DAY,Pending,1533,739,21,2021-10-11,420,Jillville,18538,7,Miller Group,CLARKMOUTH,6.56
1534,THOMAS TREVINO,MICHAEL33@EXAMPLE.ORG,62,FEMALE,North Kimberly,10,ELECTRONICS,LAPTOPS,720.07,4.87,49x41x39,1534,09-09-2020,€444.42,EXPRESS,Pending,1534,98,53,2022-04-09,122,Lake Jeremymouth,17546,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
1535,JAMIE GRIMES,CCHUNG@EXAMPLE.COM,45,FEMALE,Port Jenniferhaven,8,CLOTHING,SHOES,727.6,22.38,49x31x7,1535,04-28-2022,€366.49,STANDARD,Pending,1535,591,37,2021-06-05,217,West Brandi,6374,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
1538,KARI BOWMAN DVM,CHRISTINETATE@EXAMPLE.NET,62,MALE,North William,9,FURNITURE,BEDS,587.16,43.74,16x28x27,1538,10-14-2021,$1067.36,EXPRESS,Delivered,1538,969,156,2022-06-04,172,North Jessefurt,9981,5,Morgan LLC,PORT ROBYNMOUTH,1.23
1539,DANA CHEN,CARLABATES@EXAMPLE.COM,42,FEMALE,Ashleybury,10,ELECTRONICS,LAPTOPS,319.77,21.61,2x34x38,1539,09-12-2020,€327.2,EXPRESS,Cancelled,1539,822,274,2021-09-16,423,North Susan,19288,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
1540,WILLIAM MCINTYRE,SHAWNDAY@EXAMPLE.NET,67,MALE,Robinsonport,12,CLOTHING,DRESSES,920.09,45.63,23x12x24,1540,06-16-2021,$1097.84,EXPRESS,Shipped,1540,286,181,2021-07-20,355,Duffyville,13215,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
1541,VALERIE HARRISON,CBELL@EXAMPLE.COM,26,FEMALE,New Jamieside,13,ELECTRONICS,HEADPHONES,403.1,32.0,30x40x4,1541,02-07-2022,€1547.88,TWO-DAY,Shipped,1541,53,336,2020-12-18,323,North Morganfort,10174,7,Miller Group,CLARKMOUTH,6.56
1542,KATHERINE WEISS,BMOORE@EXAMPLE.ORG,59,MALE,North Matthew,0,ELECTRONICS,SMART WATCHES,781.44,29.17,21x17x22,1542,11-21-2021,$2424.21,STANDARD,Delivered,1542,249,290,2022-02-27,84,East Hunterbury,17697,2,Miller-Pearson,CLARKMOUTH,9.83
1545,TREVOR FLORES,DAVID32@EXAMPLE.ORG,39,MALE,Powellburgh,8,CLOTHING,SHOES,676.22,13.36,11x26x37,1545,05-08-2022,£1562.8,EXPRESS,Delivered,1545,927,17,2021-09-06,285,Jayland,16370,5,Morgan LLC,PORT ROBYNMOUTH,1.23
1546,ROBERT CURRY,MEGAN32@EXAMPLE.NET,40,FEMALE,Jeffreyborough,21,FURNITURE,SOFAS,621.39,12.1,27x34x32,1546,03-25-2023,€844.82,TWO-DAY,Cancelled,1546,129,134,2021-12-13,27,Colebury,16981,8,Parks-Gallegos,JENKINSSIDE,6.82
1547,DIANA BROWN,MILLERCINDY@EXAMPLE.COM,34,MALE,Moralesside,9,FURNITURE,BEDS,163.15,1.05,2x10x12,1547,01-24-2023,£1431.72,EXPRESS,Shipped,1547,168,36,2021-12-29,129,North Blakeland,15758,8,Parks-Gallegos,JENKINSSIDE,6.82
1548,JORDAN ATKINS,LINDAPARKER@EXAMPLE.ORG,41,FEMALE,East Travisland,48,CLOTHING,JEANS,372.45,10.76,26x35x24,1548,09-16-2021,€4507.45,STANDARD,Pending,1548,425,322,2020-10-19,47,West Justin,12698,5,Morgan LLC,PORT ROBYNMOUTH,1.23
1549,BRYAN GARRETT,STACYHENRY@EXAMPLE.NET,38,MALE,South Margaret,0,ELECTRONICS,SMART WATCHES,904.86,41.08,5x36x46,1549,06-02-2021,£807.36,EXPRESS,Delivered,1549,54,334,2021-10-14,415,Ellenshire,14049,6,Morgan LLC,NEW MARKTOWN,2.48
1550,JENNY VASQUEZ,KHOLDER@EXAMPLE.ORG,36,MALE,New Sherri,1,ELECTRONICS,CAMERAS,524.61,22.0,14x19x25,1550,04-07-2022,€720.12,STANDARD,Shipped,1550,397,459,2021-04-06,287,West Susan,5478,5,Morgan LLC,PORT ROBYNMOUTH,1.23
1551,DENNIS ROSS,RODRIGUEZMANUEL@EXAMPLE.COM,26,MALE,North Victoria,4,CLOTHING,T-SHIRTS,867.53,2.43,41x25x20,1551,05-01-2023,$2667.16,EXPRESS,Cancelled,1551,358,208,2022-05-24,371,Veronicashire,8821,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
